row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs,valid_key,table_difference,source_error_matches_dirty,source_right_matches_clean,annotation_orientation_fixed
1254,act_dep_time,rule_violation,2:03 p.m.,2:04 p.m.,0,"Constraint Violation: The flight of Row 14 is equal to the flight of Row 1254, and The act_dep_time of Row 14 is different from the act_dep_time of Row 1254.","(14, 1254)",True,True,True,True,False
1255,act_dep_time,rule_violation,8:07 a.m.,7:49 a.m.,0,"Constraint Violation: The flight of Row 618 is equal to the flight of Row 1255, and The act_dep_time of Row 618 is different from the act_dep_time of Row 1255.","(618, 1255)",True,True,True,True,False
1256,act_dep_time,rule_violation,12:56 p.m.,12:35 p.m.,0,"Constraint Violation: The flight of Row 571 is equal to the flight of Row 1256, and The act_dep_time of Row 571 is different from the act_dep_time of Row 1256.","(571, 1256)",True,True,True,True,False
1257,act_dep_time,rule_violation,12:14 p.m.,12:13 p.m.,0,"Constraint Violation: The flight of Row 16 is equal to the flight of Row 1257, and The act_dep_time of Row 16 is different from the act_dep_time of Row 1257.","(16, 1257)",True,True,True,True,False
1258,act_dep_time,rule_violation,2:43 p.m.,2:26 p.m.,0,"Constraint Violation: The flight of Row 307 is equal to the flight of Row 1258, and The act_dep_time of Row 307 is different from the act_dep_time of Row 1258.","(307, 1258)",True,True,True,True,False
1259,act_dep_time,rule_violation,12:07 p.m.,3:11 a.m.,0,"Constraint Violation: The flight of Row 186 is equal to the flight of Row 1259, and The act_dep_time of Row 186 is different from the act_dep_time of Row 1259.","(186, 1259)",True,True,True,True,False
1263,act_dep_time,rule_violation,1:43 p.m.,1:32 p.m.,0,"Constraint Violation: The flight of Row 190 is equal to the flight of Row 1263, and The act_dep_time of Row 190 is different from the act_dep_time of Row 1263.","(190, 1263)",True,True,True,True,False
1266,act_dep_time,rule_violation,6:47 p.m.,6:30 p.m.,0,"Constraint Violation: The flight of Row 2 is equal to the flight of Row 1266, and The act_dep_time of Row 2 is different from the act_dep_time of Row 1266.","(2, 1266)",True,True,True,True,False
1267,act_dep_time,rule_violation,6:56 p.m.,6:55 p.m.,0,"Constraint Violation: The flight of Row 23 is equal to the flight of Row 1267, and The act_dep_time of Row 23 is different from the act_dep_time of Row 1267.","(23, 1267)",True,True,True,True,False
1272,act_dep_time,rule_violation,6:57 a.m.,6:56 a.m.,0,"Constraint Violation: The flight of Row 25 is equal to the flight of Row 1272, and The act_dep_time of Row 25 is different from the act_dep_time of Row 1272.","(25, 1272)",True,True,True,True,False
1274,act_dep_time,rule_violation,5:09 p.m.,5:08 p.m.,0,"Constraint Violation: The flight of Row 27 is equal to the flight of Row 1274, and The act_dep_time of Row 27 is different from the act_dep_time of Row 1274.","(27, 1274)",True,True,True,True,False
1276,act_dep_time,rule_violation,4:44 p.m.,4:28 p.m.,0,"Constraint Violation: The flight of Row 201 is equal to the flight of Row 1276, and The act_dep_time of Row 201 is different from the act_dep_time of Row 1276.","(201, 1276)",True,True,True,True,False
1277,act_dep_time,rule_violation,4:37 p.m.,4:15 p.m.,0,"Constraint Violation: The flight of Row 295 is equal to the flight of Row 1277, and The act_dep_time of Row 295 is different from the act_dep_time of Row 1277.","(295, 1277)",True,True,True,True,False
1282,act_dep_time,rule_violation,1:48 p.m.,1:31 p.m.,0,"Constraint Violation: The flight of Row 300 is equal to the flight of Row 1282, and The act_dep_time of Row 300 is different from the act_dep_time of Row 1282.","(300, 1282)",True,True,True,True,False
1283,act_dep_time,rule_violation,12:42 p.m.,12:41 p.m.,0,"Constraint Violation: The flight of Row 4 is equal to the flight of Row 1283, and The act_dep_time of Row 4 is different from the act_dep_time of Row 1283.","(4, 1283)",True,True,True,True,False
1287,act_dep_time,rule_violation,9:06 p.m.,9:00 p.m.,0,"Constraint Violation: The flight of Row 32 is equal to the flight of Row 1287, and The act_dep_time of Row 32 is different from the act_dep_time of Row 1287.","(32, 1287)",True,True,True,True,False
1290,act_dep_time,rule_violation,8:52 a.m.,8:51 a.m.,0,"Constraint Violation: The flight of Row 35 is equal to the flight of Row 1290, and The act_dep_time of Row 35 is different from the act_dep_time of Row 1290.","(35, 1290)",True,True,True,True,False
1291,act_dep_time,rule_violation,8:37 a.m.,8:26 a.m.,0,"Constraint Violation: The flight of Row 308 is equal to the flight of Row 1291, and The act_dep_time of Row 308 is different from the act_dep_time of Row 1291.","(308, 1291)",True,True,True,True,False
1292,act_dep_time,rule_violation,1:41 p.m.,1:30 p.m.,0,"Constraint Violation: The flight of Row 36 is equal to the flight of Row 1292, and The act_dep_time of Row 36 is different from the act_dep_time of Row 1292.","(36, 1292)",True,True,True,True,False
1296,act_dep_time,rule_violation,5:38 p.m.,5:30 p.m.,0,"Constraint Violation: The flight of Row 221 is equal to the flight of Row 1296, and The act_dep_time of Row 221 is different from the act_dep_time of Row 1296.","(221, 1296)",True,True,True,True,False
1299,act_dep_time,rule_violation,8:40 p.m.,8:39 p.m.,0,"Constraint Violation: The flight of Row 37 is equal to the flight of Row 1299, and The act_dep_time of Row 37 is different from the act_dep_time of Row 1299.","(37, 1299)",True,True,True,True,False
1300,act_dep_time,rule_violation,3:04 p.m.,2:55 p.m.,0,"Constraint Violation: The flight of Row 315 is equal to the flight of Row 1300, and The act_dep_time of Row 315 is different from the act_dep_time of Row 1300.","(315, 1300)",True,True,True,True,False
1310,act_dep_time,rule_violation,8:55 a.m.,8:56 a.m.,0,"Constraint Violation: The flight of Row 43 is equal to the flight of Row 1310, and The act_dep_time of Row 43 is different from the act_dep_time of Row 1310.","(43, 1310)",True,True,True,True,False
1311,act_dep_time,rule_violation,3:38 p.m.,3:36 p.m.,0,"Constraint Violation: The flight of Row 44 is equal to the flight of Row 1311, and The act_dep_time of Row 44 is different from the act_dep_time of Row 1311.","(44, 1311)",True,True,True,True,False
1318,act_dep_time,rule_violation,6:58 a.m.,6:57 a.m.,0,"Constraint Violation: The flight of Row 18 is equal to the flight of Row 1318, and The act_dep_time of Row 18 is different from the act_dep_time of Row 1318.","(18, 1318)",True,True,True,True,False
1328,act_dep_time,rule_violation,7:45 p.m.,7:58 p.m.,0,"Constraint Violation: The flight of Row 1 is equal to the flight of Row 1328, and The act_dep_time of Row 1 is different from the act_dep_time of Row 1328.","(1, 1328)",True,True,True,True,False
1336,act_dep_time,rule_violation,3:58 p.m.,4:00 p.m.,0,"Constraint Violation: The flight of Row 63 is equal to the flight of Row 1336, and The act_dep_time of Row 63 is different from the act_dep_time of Row 1336.","(63, 1336)",True,True,True,True,False
1342,act_dep_time,rule_violation,4:16 p.m.,4:29 p.m.,0,"Constraint Violation: The flight of Row 7 is equal to the flight of Row 1342, and The act_dep_time of Row 7 is different from the act_dep_time of Row 1342.","(7, 1342)",True,True,True,True,False
1346,act_dep_time,rule_violation,2:46 p.m.,2:55 p.m.,0,"Constraint Violation: The flight of Row 73 is equal to the flight of Row 1346, and The act_dep_time of Row 73 is different from the act_dep_time of Row 1346.","(73, 1346)",True,True,True,True,False
1354,act_dep_time,rule_violation,1:48 p.m.,2:04 p.m.,0,"Constraint Violation: The flight of Row 14 is equal to the flight of Row 1354, and The act_dep_time of Row 14 is different from the act_dep_time of Row 1354.","(14, 1354)",True,True,True,True,False
1367,act_dep_time,rule_violation,6:40 p.m.,6:55 p.m.,0,"Constraint Violation: The flight of Row 23 is equal to the flight of Row 1367, and The act_dep_time of Row 23 is different from the act_dep_time of Row 1367.","(23, 1367)",True,True,True,True,False
1373,act_dep_time,rule_violation,4:56 p.m.,5:08 p.m.,0,"Constraint Violation: The flight of Row 27 is equal to the flight of Row 1373, and The act_dep_time of Row 27 is different from the act_dep_time of Row 1373.","(27, 1373)",True,True,True,True,False
1376,act_dep_time,rule_violation,8:01 p.m.,8:23 p.m.,0,"Constraint Violation: The flight of Row 28 is equal to the flight of Row 1376, and The act_dep_time of Row 28 is different from the act_dep_time of Row 1376.","(28, 1376)",True,True,True,True,False
1396,act_dep_time,rule_violation,8:30 p.m.,8:39 p.m.,0,"Constraint Violation: The flight of Row 37 is equal to the flight of Row 1396, and The act_dep_time of Row 37 is different from the act_dep_time of Row 1396.","(37, 1396)",True,True,True,True,False
1397,act_dep_time,rule_violation,2:52 p.m.,2:55 p.m.,0,"Constraint Violation: The flight of Row 127 is equal to the flight of Row 1397, and The act_dep_time of Row 127 is different from the act_dep_time of Row 1397.","(127, 1397)",True,True,True,True,False
1400,act_dep_time,rule_violation,2:32 p.m.,2:44 p.m.,0,"Constraint Violation: The flight of Row 38 is equal to the flight of Row 1400, and The act_dep_time of Row 38 is different from the act_dep_time of Row 1400.","(38, 1400)",True,True,True,True,False
1401,act_dep_time,rule_violation,3:00 p.m.,3:27 p.m.,0,"Constraint Violation: The flight of Row 39 is equal to the flight of Row 1401, and The act_dep_time of Row 39 is different from the act_dep_time of Row 1401.","(39, 1401)",True,True,True,True,False
1403,act_dep_time,rule_violation,12:01 p.m.,12:10 p.m.,0,"Constraint Violation: The flight of Row 41 is equal to the flight of Row 1403, and The act_dep_time of Row 41 is different from the act_dep_time of Row 1403.","(41, 1403)",True,True,True,True,False
1408,act_dep_time,rule_violation,3:09 p.m.,3:36 p.m.,0,"Constraint Violation: The flight of Row 44 is equal to the flight of Row 1408, and The act_dep_time of Row 44 is different from the act_dep_time of Row 1408.","(44, 1408)",True,True,True,True,False
1411,act_dep_time,rule_violation,3:52 p.m.,4:12 p.m.,0,"Constraint Violation: The flight of Row 46 is equal to the flight of Row 1411, and The act_dep_time of Row 46 is different from the act_dep_time of Row 1411.","(46, 1411)",True,True,True,True,False
1467,act_dep_time,rule_violation,2:46 p.m.,2:55 p.m.,0,"Constraint Violation: The flight of Row 73 is equal to the flight of Row 1467, and The act_dep_time of Row 73 is different from the act_dep_time of Row 1467.","(73, 1467)",True,True,True,True,False
1490,act_dep_time,rule_violation,8:48 a.m.,8:29 a.m.,0,"Constraint Violation: The flight of Row 153 is equal to the flight of Row 1490, and The act_dep_time of Row 153 is different from the act_dep_time of Row 1490.","(153, 1490)",True,True,True,True,False
1491,act_dep_time,rule_violation,9:00 a.m.,8:42 a.m.,0,"Constraint Violation: The flight of Row 154 is equal to the flight of Row 1491, and The act_dep_time of Row 154 is different from the act_dep_time of Row 1491.","(154, 1491)",True,True,True,True,False
1492,act_dep_time,rule_violation,7:59 p.m.,7:58 p.m.,0,"Constraint Violation: The flight of Row 1 is equal to the flight of Row 1492, and The act_dep_time of Row 1 is different from the act_dep_time of Row 1492.","(1, 1492)",True,True,True,True,False
1493,act_dep_time,rule_violation,3:50 p.m.,3:27 p.m.,0,"Constraint Violation: The flight of Row 256 is equal to the flight of Row 1493, and The act_dep_time of Row 256 is different from the act_dep_time of Row 1493.","(256, 1493)",True,True,True,True,False
1495,act_dep_time,rule_violation,11:41 a.m.,11:40 a.m.,0,"Constraint Violation: The flight of Row 45 is equal to the flight of Row 1495, and The act_dep_time of Row 45 is different from the act_dep_time of Row 1495.","(45, 1495)",True,True,True,True,False
1497,act_dep_time,rule_violation,11:29 p.m.,11:25 p.m.,0,"Constraint Violation: The flight of Row 5 is equal to the flight of Row 1497, and The act_dep_time of Row 5 is different from the act_dep_time of Row 1497.","(5, 1497)",True,True,True,True,False
1500,act_dep_time,rule_violation,4:10 p.m.,4:00 p.m.,0,"Constraint Violation: The flight of Row 263 is equal to the flight of Row 1500, and The act_dep_time of Row 263 is different from the act_dep_time of Row 1500.","(263, 1500)",True,True,True,True,False
1510,act_dep_time,rule_violation,3:04 p.m.,2:55 p.m.,0,"Constraint Violation: The flight of Row 320 is equal to the flight of Row 1510, and The act_dep_time of Row 320 is different from the act_dep_time of Row 1510.","(320, 1510)",True,True,True,True,False
1514,act_dep_time,rule_violation,11:45 a.m.,11:30 a.m.,0,"Constraint Violation: The flight of Row 271 is equal to the flight of Row 1514, and The act_dep_time of Row 271 is different from the act_dep_time of Row 1514.","(271, 1514)",True,True,True,True,False
1518,act_dep_time,rule_violation,2:03 p.m.,2:04 p.m.,0,"Constraint Violation: The flight of Row 14 is equal to the flight of Row 1518, and The act_dep_time of Row 14 is different from the act_dep_time of Row 1518.","(14, 1518)",True,True,True,True,False
1519,act_dep_time,rule_violation,8:07 a.m.,7:49 a.m.,0,"Constraint Violation: The flight of Row 618 is equal to the flight of Row 1519, and The act_dep_time of Row 618 is different from the act_dep_time of Row 1519.","(618, 1519)",True,True,True,True,False
1520,act_dep_time,rule_violation,12:56 p.m.,12:35 p.m.,0,"Constraint Violation: The flight of Row 571 is equal to the flight of Row 1520, and The act_dep_time of Row 571 is different from the act_dep_time of Row 1520.","(571, 1520)",True,True,True,True,False
1521,act_dep_time,rule_violation,12:14 p.m.,12:13 p.m.,0,"Constraint Violation: The flight of Row 16 is equal to the flight of Row 1521, and The act_dep_time of Row 16 is different from the act_dep_time of Row 1521.","(16, 1521)",True,True,True,True,False
1522,act_dep_time,rule_violation,2:43 p.m.,2:26 p.m.,0,"Constraint Violation: The flight of Row 307 is equal to the flight of Row 1522, and The act_dep_time of Row 307 is different from the act_dep_time of Row 1522.","(307, 1522)",True,True,True,True,False
1523,act_dep_time,rule_violation,12:07 p.m.,3:11 a.m.,0,"Constraint Violation: The flight of Row 186 is equal to the flight of Row 1523, and The act_dep_time of Row 186 is different from the act_dep_time of Row 1523.","(186, 1523)",True,True,True,True,False
1527,act_dep_time,rule_violation,1:43 p.m.,1:32 p.m.,0,"Constraint Violation: The flight of Row 190 is equal to the flight of Row 1527, and The act_dep_time of Row 190 is different from the act_dep_time of Row 1527.","(190, 1527)",True,True,True,True,False
1530,act_dep_time,rule_violation,6:47 p.m.,6:30 p.m.,0,"Constraint Violation: The flight of Row 2 is equal to the flight of Row 1530, and The act_dep_time of Row 2 is different from the act_dep_time of Row 1530.","(2, 1530)",True,True,True,True,False
1531,act_dep_time,rule_violation,6:56 p.m.,6:55 p.m.,0,"Constraint Violation: The flight of Row 23 is equal to the flight of Row 1531, and The act_dep_time of Row 23 is different from the act_dep_time of Row 1531.","(23, 1531)",True,True,True,True,False
1536,act_dep_time,rule_violation,6:57 a.m.,6:56 a.m.,0,"Constraint Violation: The flight of Row 25 is equal to the flight of Row 1536, and The act_dep_time of Row 25 is different from the act_dep_time of Row 1536.","(25, 1536)",True,True,True,True,False
1538,act_dep_time,rule_violation,5:09 p.m.,5:08 p.m.,0,"Constraint Violation: The flight of Row 27 is equal to the flight of Row 1538, and The act_dep_time of Row 27 is different from the act_dep_time of Row 1538.","(27, 1538)",True,True,True,True,False
1540,act_dep_time,rule_violation,4:44 p.m.,4:28 p.m.,0,"Constraint Violation: The flight of Row 201 is equal to the flight of Row 1540, and The act_dep_time of Row 201 is different from the act_dep_time of Row 1540.","(201, 1540)",True,True,True,True,False
1541,act_dep_time,rule_violation,4:37 p.m.,4:15 p.m.,0,"Constraint Violation: The flight of Row 295 is equal to the flight of Row 1541, and The act_dep_time of Row 295 is different from the act_dep_time of Row 1541.","(295, 1541)",True,True,True,True,False
1546,act_dep_time,rule_violation,1:48 p.m.,1:31 p.m.,0,"Constraint Violation: The flight of Row 300 is equal to the flight of Row 1546, and The act_dep_time of Row 300 is different from the act_dep_time of Row 1546.","(300, 1546)",True,True,True,True,False
1547,act_dep_time,rule_violation,12:42 p.m.,12:41 p.m.,0,"Constraint Violation: The flight of Row 4 is equal to the flight of Row 1547, and The act_dep_time of Row 4 is different from the act_dep_time of Row 1547.","(4, 1547)",True,True,True,True,False
1551,act_dep_time,rule_violation,9:06 p.m.,9:00 p.m.,0,"Constraint Violation: The flight of Row 32 is equal to the flight of Row 1551, and The act_dep_time of Row 32 is different from the act_dep_time of Row 1551.","(32, 1551)",True,True,True,True,False
1554,act_dep_time,rule_violation,8:52 a.m.,8:51 a.m.,0,"Constraint Violation: The flight of Row 35 is equal to the flight of Row 1554, and The act_dep_time of Row 35 is different from the act_dep_time of Row 1554.","(35, 1554)",True,True,True,True,False
1555,act_dep_time,rule_violation,8:37 a.m.,8:26 a.m.,0,"Constraint Violation: The flight of Row 308 is equal to the flight of Row 1555, and The act_dep_time of Row 308 is different from the act_dep_time of Row 1555.","(308, 1555)",True,True,True,True,False
1556,act_dep_time,rule_violation,1:41 p.m.,1:30 p.m.,0,"Constraint Violation: The flight of Row 36 is equal to the flight of Row 1556, and The act_dep_time of Row 36 is different from the act_dep_time of Row 1556.","(36, 1556)",True,True,True,True,False
1560,act_dep_time,rule_violation,5:38 p.m.,5:30 p.m.,0,"Constraint Violation: The flight of Row 221 is equal to the flight of Row 1560, and The act_dep_time of Row 221 is different from the act_dep_time of Row 1560.","(221, 1560)",True,True,True,True,False
1563,act_dep_time,rule_violation,8:40 p.m.,8:39 p.m.,0,"Constraint Violation: The flight of Row 37 is equal to the flight of Row 1563, and The act_dep_time of Row 37 is different from the act_dep_time of Row 1563.","(37, 1563)",True,True,True,True,False
1564,act_dep_time,rule_violation,3:04 p.m.,2:55 p.m.,0,"Constraint Violation: The flight of Row 315 is equal to the flight of Row 1564, and The act_dep_time of Row 315 is different from the act_dep_time of Row 1564.","(315, 1564)",True,True,True,True,False
1574,act_dep_time,rule_violation,8:55 a.m.,8:56 a.m.,0,"Constraint Violation: The flight of Row 43 is equal to the flight of Row 1574, and The act_dep_time of Row 43 is different from the act_dep_time of Row 1574.","(43, 1574)",True,True,True,True,False
1575,act_dep_time,rule_violation,3:38 p.m.,3:36 p.m.,0,"Constraint Violation: The flight of Row 44 is equal to the flight of Row 1575, and The act_dep_time of Row 44 is different from the act_dep_time of Row 1575.","(44, 1575)",True,True,True,True,False
1582,act_dep_time,rule_violation,6:58 a.m.,6:57 a.m.,0,"Constraint Violation: The flight of Row 18 is equal to the flight of Row 1582, and The act_dep_time of Row 18 is different from the act_dep_time of Row 1582.","(18, 1582)",True,True,True,True,False
1587,act_dep_time,rule_violation,7:45 p.m.,7:58 p.m.,0,"Constraint Violation: The flight of Row 1 is equal to the flight of Row 1587, and The act_dep_time of Row 1 is different from the act_dep_time of Row 1587.","(1, 1587)",True,True,True,True,False
1595,act_dep_time,rule_violation,3:58 p.m.,4:00 p.m.,0,"Constraint Violation: The flight of Row 63 is equal to the flight of Row 1595, and The act_dep_time of Row 63 is different from the act_dep_time of Row 1595.","(63, 1595)",True,True,True,True,False
1605,act_dep_time,rule_violation,9:59 a.m.,10:10 a.m.,0,"Constraint Violation: The flight of Row 15 is equal to the flight of Row 1605, and The act_dep_time of Row 15 is different from the act_dep_time of Row 1605.","(15, 1605)",True,True,True,True,False
1612,act_dep_time,rule_violation,4:56 p.m.,5:08 p.m.,0,"Constraint Violation: The flight of Row 27 is equal to the flight of Row 1612, and The act_dep_time of Row 27 is different from the act_dep_time of Row 1612.","(27, 1612)",True,True,True,True,False
1614,act_dep_time,rule_violation,8:01 p.m.,8:23 p.m.,0,"Constraint Violation: The flight of Row 28 is equal to the flight of Row 1614, and The act_dep_time of Row 28 is different from the act_dep_time of Row 1614.","(28, 1614)",True,True,True,True,False
1616,act_dep_time,rule_violation,6:40 p.m.,6:55 p.m.,0,"Constraint Violation: The flight of Row 23 is equal to the flight of Row 1616, and The act_dep_time of Row 23 is different from the act_dep_time of Row 1616.","(23, 1616)",True,True,True,True,False
1626,act_dep_time,rule_violation,8:30 p.m.,8:39 p.m.,0,"Constraint Violation: The flight of Row 37 is equal to the flight of Row 1626, and The act_dep_time of Row 37 is different from the act_dep_time of Row 1626.","(37, 1626)",True,True,True,True,False
1627,act_dep_time,rule_violation,3:00 p.m.,3:27 p.m.,0,"Constraint Violation: The flight of Row 39 is equal to the flight of Row 1627, and The act_dep_time of Row 39 is different from the act_dep_time of Row 1627.","(39, 1627)",True,True,True,True,False
1628,act_dep_time,rule_violation,7:41 a.m.,7:27 a.m.,0,"Constraint Violation: The flight of Row 311 is equal to the flight of Row 1628, and The act_dep_time of Row 311 is different from the act_dep_time of Row 1628.","(311, 1628)",True,True,True,True,False
1629,act_dep_time,rule_violation,12:01 p.m.,12:10 p.m.,0,"Constraint Violation: The flight of Row 41 is equal to the flight of Row 1629, and The act_dep_time of Row 41 is different from the act_dep_time of Row 1629.","(41, 1629)",True,True,True,True,False
1634,act_dep_time,rule_violation,3:52 p.m.,4:12 p.m.,0,"Constraint Violation: The flight of Row 46 is equal to the flight of Row 1634, and The act_dep_time of Row 46 is different from the act_dep_time of Row 1634.","(46, 1634)",True,True,True,True,False
1663,act_dep_time,rule_violation,7:42 p.m.,7:14 p.m.,0,"Constraint Violation: The flight of Row 51 is equal to the flight of Row 1663, and The act_dep_time of Row 51 is different from the act_dep_time of Row 1663.","(51, 1663)",True,True,True,True,False
1664,act_dep_time,rule_violation,8:51 a.m.,8:42 a.m.,0,"Constraint Violation: The flight of Row 54 is equal to the flight of Row 1664, and The act_dep_time of Row 54 is different from the act_dep_time of Row 1664.","(54, 1664)",True,True,True,True,False
1665,act_dep_time,rule_violation,7:59 p.m.,7:58 p.m.,0,"Constraint Violation: The flight of Row 1 is equal to the flight of Row 1665, and The act_dep_time of Row 1 is different from the act_dep_time of Row 1665.","(1, 1665)",True,True,True,True,False
1666,act_dep_time,rule_violation,11:57 p.m.,11:25 p.m.,0,"Constraint Violation: The flight of Row 5 is equal to the flight of Row 1666, and The act_dep_time of Row 5 is different from the act_dep_time of Row 1666.","(5, 1666)",True,True,True,True,False
1667,act_dep_time,rule_violation,4:10 p.m.,4:00 p.m.,0,"Constraint Violation: The flight of Row 263 is equal to the flight of Row 1667, and The act_dep_time of Row 263 is different from the act_dep_time of Row 1667.","(263, 1667)",True,True,True,True,False
1668,act_dep_time,rule_violation,7:56 a.m.,7:29 a.m.,0,"Constraint Violation: The flight of Row 64 is equal to the flight of Row 1668, and The act_dep_time of Row 64 is different from the act_dep_time of Row 1668.","(64, 1668)",True,True,True,True,False
1673,act_dep_time,rule_violation,12:06 p.m.,11:56 a.m.,0,"Constraint Violation: The flight of Row 75 is equal to the flight of Row 1673, and The act_dep_time of Row 75 is different from the act_dep_time of Row 1673.","(75, 1673)",True,True,True,True,False
1675,act_dep_time,rule_violation,11:45 a.m.,11:30 a.m.,0,"Constraint Violation: The flight of Row 271 is equal to the flight of Row 1675, and The act_dep_time of Row 271 is different from the act_dep_time of Row 1675.","(271, 1675)",True,True,True,True,False
1676,act_dep_time,rule_violation,8:05 a.m.,8:04 a.m.,0,"Constraint Violation: The flight of Row 11 is equal to the flight of Row 1676, and The act_dep_time of Row 11 is different from the act_dep_time of Row 1676.","(11, 1676)",True,True,True,True,False
1681,act_dep_time,rule_violation,12:42 p.m.,12:41 p.m.,0,"Constraint Violation: The flight of Row 4 is equal to the flight of Row 1681, and The act_dep_time of Row 4 is different from the act_dep_time of Row 1681.","(4, 1681)",True,True,True,True,False
1682,act_dep_time,rule_violation,12:56 p.m.,12:35 p.m.,0,"Constraint Violation: The flight of Row 571 is equal to the flight of Row 1682, and The act_dep_time of Row 571 is different from the act_dep_time of Row 1682.","(571, 1682)",True,True,True,True,False
1684,act_dep_time,rule_violation,12:07 p.m.,3:11 a.m.,0,"Constraint Violation: The flight of Row 186 is equal to the flight of Row 1684, and The act_dep_time of Row 186 is different from the act_dep_time of Row 1684.","(186, 1684)",True,True,True,True,False
1685,act_dep_time,rule_violation,5:38 p.m.,5:22 p.m.,0,"Constraint Violation: The flight of Row 87 is equal to the flight of Row 1685, and The act_dep_time of Row 87 is different from the act_dep_time of Row 1685.","(87, 1685)",True,True,True,True,False
1687,act_dep_time,rule_violation,7:27 p.m.,8:25 p.m.,0,"Constraint Violation: The flight of Row 88 is equal to the flight of Row 1687, and The act_dep_time of Row 88 is different from the act_dep_time of Row 1687.","(88, 1687)",True,True,True,True,False
1692,act_dep_time,rule_violation,6:47 p.m.,6:30 p.m.,0,"Constraint Violation: The flight of Row 2 is equal to the flight of Row 1692, and The act_dep_time of Row 2 is different from the act_dep_time of Row 1692.","(2, 1692)",True,True,True,True,False
1693,act_dep_time,rule_violation,6:56 p.m.,6:55 p.m.,0,"Constraint Violation: The flight of Row 23 is equal to the flight of Row 1693, and The act_dep_time of Row 23 is different from the act_dep_time of Row 1693.","(23, 1693)",True,True,True,True,False
1695,act_dep_time,rule_violation,7:25 p.m.,7:15 p.m.,0,"Constraint Violation: The flight of Row 96 is equal to the flight of Row 1695, and The act_dep_time of Row 96 is different from the act_dep_time of Row 1695.","(96, 1695)",True,True,True,True,False
1700,act_dep_time,rule_violation,4:45 p.m.,4:28 p.m.,0,"Constraint Violation: The flight of Row 103 is equal to the flight of Row 1700, and The act_dep_time of Row 103 is different from the act_dep_time of Row 1700.","(103, 1700)",True,True,True,True,False
1703,act_dep_time,rule_violation,1:48 p.m.,1:31 p.m.,0,"Constraint Violation: The flight of Row 300 is equal to the flight of Row 1703, and The act_dep_time of Row 300 is different from the act_dep_time of Row 1703.","(300, 1703)",True,True,True,True,False
1705,act_dep_time,rule_violation,4:35 p.m.,4:25 p.m.,0,"Constraint Violation: The flight of Row 113 is equal to the flight of Row 1705, and The act_dep_time of Row 113 is different from the act_dep_time of Row 1705.","(113, 1705)",True,True,True,True,False
1706,act_dep_time,rule_violation,9:16 p.m.,9:00 p.m.,0,"Constraint Violation: The flight of Row 32 is equal to the flight of Row 1706, and The act_dep_time of Row 32 is different from the act_dep_time of Row 1706.","(32, 1706)",True,True,True,True,False
1710,act_dep_time,rule_violation,1:40 p.m.,1:30 p.m.,0,"Constraint Violation: The flight of Row 36 is equal to the flight of Row 1710, and The act_dep_time of Row 36 is different from the act_dep_time of Row 1710.","(36, 1710)",True,True,True,True,False
1711,act_dep_time,rule_violation,11:35 p.m.,11:08 p.m.,0,"Constraint Violation: The flight of Row 122 is equal to the flight of Row 1711, and The act_dep_time of Row 122 is different from the act_dep_time of Row 1711.","(122, 1711)",True,True,True,True,False
1712,act_dep_time,rule_violation,6:11 p.m.,5:30 p.m.,0,"Constraint Violation: The flight of Row 123 is equal to the flight of Row 1712, and The act_dep_time of Row 123 is different from the act_dep_time of Row 1712.","(123, 1712)",True,True,True,True,False
1713,act_dep_time,rule_violation,8:40 p.m.,8:39 p.m.,0,"Constraint Violation: The flight of Row 37 is equal to the flight of Row 1713, and The act_dep_time of Row 37 is different from the act_dep_time of Row 1713.","(37, 1713)",True,True,True,True,False
1724,act_dep_time,rule_violation,4:14 p.m.,3:58 p.m.,0,"Constraint Violation: The flight of Row 146 is equal to the flight of Row 1724, and The act_dep_time of Row 146 is different from the act_dep_time of Row 1724.","(146, 1724)",True,True,True,True,False
1771,act_dep_time,rule_violation,3:58 p.m.,4:00 p.m.,0,"Constraint Violation: The flight of Row 63 is equal to the flight of Row 1771, and The act_dep_time of Row 63 is different from the act_dep_time of Row 1771.","(63, 1771)",True,True,True,True,False
1781,act_dep_time,rule_violation,2:46 p.m.,2:55 p.m.,0,"Constraint Violation: The flight of Row 73 is equal to the flight of Row 1781, and The act_dep_time of Row 73 is different from the act_dep_time of Row 1781.","(73, 1781)",True,True,True,True,False
1833,act_dep_time,rule_violation,2:52 p.m.,2:55 p.m.,0,"Constraint Violation: The flight of Row 127 is equal to the flight of Row 1833, and The act_dep_time of Row 127 is different from the act_dep_time of Row 1833.","(127, 1833)",True,True,True,True,False
1871,act_dep_time,rule_violation,3:58 p.m.,4:00 p.m.,0,"Constraint Violation: The flight of Row 63 is equal to the flight of Row 1871, and The act_dep_time of Row 63 is different from the act_dep_time of Row 1871.","(63, 1871)",True,True,True,True,False
1922,act_dep_time,rule_violation,2:46 p.m.,2:55 p.m.,0,"Constraint Violation: The flight of Row 73 is equal to the flight of Row 1922, and The act_dep_time of Row 73 is different from the act_dep_time of Row 1922.","(73, 1922)",True,True,True,True,False
