row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs,valid_key,table_difference,source_error_matches_dirty,source_right_matches_clean,annotation_orientation_fixed
316,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
317,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
318,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
319,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,,True,True,True,True,False
320,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
320,abv,pattern_violation,0.06%,0.06,0,,,True,True,True,True,False
321,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
322,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
323,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
324,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
325,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
326,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
326,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
327,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
328,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
329,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
330,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
330,abv,pattern_violation,0.06%,0.06,0,,,True,True,True,True,False
331,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
331,abv,pattern_violation,0.04%,0.042,0,,,True,True,True,True,False
332,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
333,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
334,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
335,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
336,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
337,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
338,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
339,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
340,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
341,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,,True,True,True,True,False
342,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
343,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
344,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
345,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
345,abv,pattern_violation,0.05%,0.049,0,,,True,True,True,True,False
346,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
347,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
347,abv,pattern_violation,0.06%,0.064,0,,,True,True,True,True,False
348,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
349,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
350,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
350,abv,pattern_violation,0.06%,0.058,0,,,True,True,True,True,False
351,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
352,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
353,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
354,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,,True,True,True,True,False
355,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
356,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
357,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
358,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
358,abv,pattern_violation,0.06%,0.056,0,,,True,True,True,True,False
359,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
360,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
361,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
362,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
363,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
364,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
365,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
366,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
367,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
368,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
369,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
370,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
370,abv,pattern_violation,0.05%,0.047,0,,,True,True,True,True,False
371,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
371,abv,pattern_violation,0.06%,0.06,0,,,True,True,True,True,False
372,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
373,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
374,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
375,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
375,abv,pattern_violation,0.06%,0.055,0,,,True,True,True,True,False
376,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
377,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
378,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
379,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
380,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
380,abv,pattern_violation,0.06%,0.062,0,,,True,True,True,True,False
381,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
382,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
383,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
384,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
384,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
385,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
386,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
386,abv,pattern_violation,0.06%,0.058,0,,,True,True,True,True,False
386,city,pattern_violation,Plainfield IN,Plainfield,0,,,True,True,True,True,False
387,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
388,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
389,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
390,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
391,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
392,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
393,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
394,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
395,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,,True,True,True,True,False
396,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
396,abv,pattern_violation,0.07%,0.065,0,,,True,True,True,True,False
397,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
398,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
399,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
400,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
401,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
402,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
402,abv,pattern_violation,0.07%,0.066,0,,,True,True,True,True,False
403,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
403,abv,pattern_violation,0.04%,0.041,0,,,True,True,True,True,False
404,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
404,abv,pattern_violation,0.08%,0.082,0,,,True,True,True,True,False
405,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
406,ounces,pattern_violation,16.0 oz. Silo Can,16,0,,,True,True,True,True,False
406,abv,pattern_violation,0.06%,0.062,0,,,True,True,True,True,False
407,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
408,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
409,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
410,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
411,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
411,abv,pattern_violation,0.06%,0.056,0,,,True,True,True,True,False
412,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
413,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
414,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
415,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
416,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
417,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
418,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
419,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
419,abv,pattern_violation,0.07%,0.07,0,,,True,True,True,True,False
420,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
420,abv,pattern_violation,0.07%,0.067,0,,,True,True,True,True,False
421,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
422,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
423,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
424,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
425,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
425,abv,pattern_violation,0.05%,0.045,0,,,True,True,True,True,False
426,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
427,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,,True,True,True,True,False
428,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
429,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
429,abv,pattern_violation,0.06%,0.056,0,,,True,True,True,True,False
430,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
431,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
432,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
432,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
433,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
433,abv,pattern_violation,0.09%,0.09,0,,,True,True,True,True,False
434,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
435,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
436,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
436,abv,pattern_violation,0.06%,0.06,0,,,True,True,True,True,False
437,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
437,abv,pattern_violation,0.10%,0.099,0,,,True,True,True,True,False
438,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
439,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
439,abv,pattern_violation,0.09%,0.092,0,,,True,True,True,True,False
440,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
441,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
442,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
443,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
444,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
445,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
446,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,,True,True,True,True,False
447,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
447,abv,pattern_violation,0.06%,0.055,0,,,True,True,True,True,False
448,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
448,abv,pattern_violation,0.06%,0.06,0,,,True,True,True,True,False
449,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
450,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
451,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
452,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
453,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
454,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
455,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
455,abv,pattern_violation,0.05%,0.048,0,,,True,True,True,True,False
456,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
457,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
457,abv,pattern_violation,0.07%,0.068,0,,,True,True,True,True,False
458,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
459,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
460,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
461,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
462,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
462,abv,pattern_violation,0.05%,0.052,0,,,True,True,True,True,False
463,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
463,abv,pattern_violation,0.08%,0.08,0,,,True,True,True,True,False
464,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,,True,True,True,True,False
465,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
466,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
467,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
467,abv,pattern_violation,0.06%,0.062,0,,,True,True,True,True,False
468,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
468,abv,pattern_violation,0.06%,0.058,0,,,True,True,True,True,False
469,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
470,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
470,abv,pattern_violation,0.05%,0.053,0,,,True,True,True,True,False
471,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
471,abv,pattern_violation,0.05%,0.045,0,,,True,True,True,True,False
472,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
473,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
474,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
475,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
475,abv,pattern_violation,0.07%,0.065,0,,,True,True,True,True,False
476,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
477,ounces,pattern_violation,24.0 oz.,24,0,,,True,True,True,True,False
478,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
479,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
480,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
481,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
482,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
482,abv,pattern_violation,0.07%,0.068,0,,,True,True,True,True,False
483,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
484,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
485,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
486,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
487,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
488,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
488,abv,pattern_violation,0.05%,0.049,0,,,True,True,True,True,False
489,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
490,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
491,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
491,abv,pattern_violation,0.04%,0.043,0,,,True,True,True,True,False
492,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
493,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
494,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
495,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
496,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
497,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
498,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
499,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
500,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
501,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
501,abv,pattern_violation,0.07%,0.068,0,,,True,True,True,True,False
502,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
503,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
504,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
504,abv,pattern_violation,0.07%,0.068,0,,,True,True,True,True,False
505,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
506,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
506,abv,pattern_violation,0.06%,0.056,0,,,True,True,True,True,False
507,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
508,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
509,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
510,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
510,abv,pattern_violation,0.06%,0.061,0,,,True,True,True,True,False
511,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
511,abv,pattern_violation,0.06%,0.056,0,,,True,True,True,True,False
512,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
513,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
514,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
515,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
516,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
517,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
518,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
519,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
519,abv,pattern_violation,0.07%,0.065,0,,,True,True,True,True,False
520,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
521,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
522,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
523,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
524,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
525,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
526,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
526,abv,pattern_violation,0.06%,0.055,0,,,True,True,True,True,False
527,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
528,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
528,abv,pattern_violation,0.06%,0.055,0,,,True,True,True,True,False
529,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
530,abv,pattern_violation,0.05%,0.049,0,,,True,True,True,True,False
531,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
532,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
533,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
533,abv,pattern_violation,0.05%,0.046,0,,,True,True,True,True,False
534,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
535,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
536,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
537,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
537,abv,pattern_violation,0.05%,0.052,0,,,True,True,True,True,False
538,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
538,abv,pattern_violation,0.04%,0.042,0,,,True,True,True,True,False
539,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
540,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
541,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
542,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
543,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
543,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
544,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
545,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
546,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
546,abv,pattern_violation,0.06%,0.057,0,,,True,True,True,True,False
547,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
548,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
549,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
550,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
551,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
552,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
553,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
554,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
555,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
556,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
557,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
558,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
559,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
560,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
561,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
562,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
563,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
563,abv,pattern_violation,0.06%,0.058,0,,,True,True,True,True,False
564,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
565,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
566,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
567,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
567,abv,pattern_violation,0.07%,0.068,0,,,True,True,True,True,False
568,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
568,abv,pattern_violation,0.05%,0.051,0,,,True,True,True,True,False
569,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
569,abv,pattern_violation,0.05%,0.051,0,,,True,True,True,True,False
570,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
571,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
571,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
572,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
573,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
574,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
575,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
576,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
577,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
578,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
579,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
580,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
581,ounces,pattern_violation,24.0 oz,24,0,,,True,True,True,True,False
582,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
583,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
584,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
584,abv,pattern_violation,0.07%,0.07,0,,,True,True,True,True,False
585,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,,True,True,True,True,False
586,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,,True,True,True,True,False
587,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
588,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
588,abv,pattern_violation,0.05%,0.045,0,,,True,True,True,True,False
589,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
589,abv,pattern_violation,0.08%,0.08,0,,,True,True,True,True,False
591,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
591,abv,pattern_violation,0.06%,0.057,0,,,True,True,True,True,False
592,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
592,abv,pattern_violation,0.06%,0.057,0,,,True,True,True,True,False
593,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
594,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
595,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
596,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
597,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
597,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
598,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
599,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
600,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
601,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
603,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
604,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
605,ounces,pattern_violation,12.0 oz. Silo Can,12,0,,,True,True,True,True,False
606,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
607,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
608,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
608,abv,pattern_violation,0.07%,0.07,0,,,True,True,True,True,False
609,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
610,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
611,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
612,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
613,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
614,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
615,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
616,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
616,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
617,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
618,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
618,abv,pattern_violation,0.06%,0.055,0,,,True,True,True,True,False
619,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
619,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
620,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
620,abv,pattern_violation,0.07%,0.072,0,,,True,True,True,True,False
